timestamp,building_id,asset_id,asset_type,nominal_voltage_V,voltage_V,current_A,capacity_kw,ambient_temperature_C
2026-05-27 18:00:00,Building_A,Transformer_A1,Transformer,480,478.97,331.37,225,24.57
2026-05-27 19:00:00,Building_A,Transformer_A1,Transformer,480,481.07,320.82,225,26.41
2026-05-27 20:00:00,Building_A,Transformer_A1,Transformer,480,480.07,314.57,225,23.75
2026-05-27 21:00:00,Building_A,Transformer_A1,Transformer,480,480.71,217.15,225,25.19
2026-05-27 22:00:00,Building_A,Transformer_A1,Transformer,480,480.41,234.23,225,20.61
2026-05-27 23:00:00,Building_A,Transformer_A1,Transformer,480,479.62,219.32,225,23.14
2026-05-28 00:00:00,Building_A,Transformer_A1,Transformer,480,478.93,156.69,225,20.05
2026-05-28 01:00:00,Building_A,Transformer_A1,Transformer,480,479.34,145.81,225,20.27
2026-05-28 02:00:00,Building_A,Transformer_A1,Transformer,480,479.76,144.96,225,18.18
2026-05-28 03:00:00,Building_A,Transformer_A1,Transformer,480,478.88,150.02,225,20.2
2026-05-28 04:00:00,Building_A,Transformer_A1,Transformer,480,479.04,162.32,225,19.18
2026-05-28 05:00:00,Building_A,Transformer_A1,Transformer,480,480.53,198.07,225,19.3
2026-05-28 06:00:00,Building_A,Transformer_A1,Transformer,480,480.82,188.39,225,22.68
2026-05-28 07:00:00,Building_A,Transformer_A1,Transformer,480,480.16,285.75,225,22.98
2026-05-28 08:00:00,Building_A,Transformer_A1,Transformer,480,479.36,264.44,225,22.51
2026-05-28 09:00:00,Building_A,Transformer_A1,Transformer,480,480.72,340.42,225,21.77
2026-05-28 10:00:00,Building_A,Transformer_A1,Transformer,480,479.6,350.76,225,24.24
2026-05-28 11:00:00,Building_A,Transformer_A1,Transformer,480,480.51,337.72,225,28.32
2026-05-28 12:00:00,Building_A,Transformer_A1,Transformer,480,474.75,387.2,225,29.35
2026-05-28 13:00:00,Building_A,Transformer_A1,Transformer,480,480.39,371.44,225,29.47
2026-05-28 14:00:00,Building_A,Transformer_A1,Transformer,480,474.79,396.56,225,27.0
2026-05-28 15:00:00,Building_A,Transformer_A1,Transformer,480,476.69,420.42,225,26.9
2026-05-28 16:00:00,Building_A,Transformer_A1,Transformer,480,474.03,428.4,225,28.72
2026-05-28 17:00:00,Building_A,Transformer_A1,Transformer,480,475.04,406.97,225,28.33
2026-05-28 18:00:00,Building_A,Transformer_A1,Transformer,480,478.84,310.23,225,25.57
2026-05-28 19:00:00,Building_A,Transformer_A1,Transformer,480,479.09,308.6,225,24.7
2026-05-28 20:00:00,Building_A,Transformer_A1,Transformer,480,479.41,315.75,225,24.85
2026-05-28 21:00:00,Building_A,Transformer_A1,Transformer,480,479.53,221.43,225,23.95
2026-05-28 22:00:00,Building_A,Transformer_A1,Transformer,480,480.73,212.21,225,22.28
2026-05-28 23:00:00,Building_A,Transformer_A1,Transformer,480,479.09,234.42,225,21.77
2026-05-29 00:00:00,Building_A,Transformer_A1,Transformer,480,480.7,152.46,225,18.57
2026-05-29 01:00:00,Building_A,Transformer_A1,Transformer,480,480.23,145.54,225,18.5
2026-05-29 02:00:00,Building_A,Transformer_A1,Transformer,480,480.33,161.89,225,19.02
2026-05-29 03:00:00,Building_A,Transformer_A1,Transformer,480,480.07,149.81,225,18.78
2026-05-29 04:00:00,Building_A,Transformer_A1,Transformer,480,480.94,149.49,225,18.06
2026-05-29 05:00:00,Building_A,Transformer_A1,Transformer,480,478.84,197.76,225,19.27
2026-05-29 06:00:00,Building_A,Transformer_A1,Transformer,480,479.49,195.6,225,23.56
2026-05-29 07:00:00,Building_A,Transformer_A1,Transformer,480,481.01,263.02,225,21.54
2026-05-29 08:00:00,Building_A,Transformer_A1,Transformer,480,480.36,277.68,225,22.15
2026-05-29 09:00:00,Building_A,Transformer_A1,Transformer,480,481.16,326.88,225,22.29
2026-05-29 10:00:00,Building_A,Transformer_A1,Transformer,480,480.65,329.32,225,22.03
2026-05-29 11:00:00,Building_A,Transformer_A1,Transformer,480,480.3,333.02,225,28.75
2026-05-29 12:00:00,Building_A,Transformer_A1,Transformer,480,475.65,379.8,225,28.63
2026-05-29 13:00:00,Building_A,Transformer_A1,Transformer,480,477.2,396.0,225,28.84
2026-05-29 14:00:00,Building_A,Transformer_A1,Transformer,480,478.91,374.43,225,27.97
2026-05-29 15:00:00,Building_A,Transformer_A1,Transformer,480,477.68,407.59,225,28.32
2026-05-29 16:00:00,Building_A,Transformer_A1,Transformer,480,476.69,419.28,225,26.9
2026-05-29 17:00:00,Building_A,Transformer_A1,Transformer,480,474.02,431.36,225,28.7
2026-05-29 18:00:00,Building_A,Transformer_A1,Transformer,480,479.82,328.79,225,25.9
2026-05-29 19:00:00,Building_A,Transformer_A1,Transformer,480,479.96,319.7,225,25.1
2026-05-29 20:00:00,Building_A,Transformer_A1,Transformer,480,478.96,310.13,225,24.33
2026-05-29 21:00:00,Building_A,Transformer_A1,Transformer,480,481.0,234.02,225,23.9
2026-05-29 22:00:00,Building_A,Transformer_A1,Transformer,480,479.92,222.27,225,22.84
2026-05-29 23:00:00,Building_A,Transformer_A1,Transformer,480,479.18,225.39,225,20.75
2026-05-30 00:00:00,Building_A,Transformer_A1,Transformer,480,480.72,112.59,225,18.68
2026-05-30 01:00:00,Building_A,Transformer_A1,Transformer,480,480.84,112.58,225,18.6
2026-05-30 02:00:00,Building_A,Transformer_A1,Transformer,480,480.35,112.0,225,20.37
2026-05-30 03:00:00,Building_A,Transformer_A1,Transformer,480,479.75,109.73,225,19.33
2026-05-30 04:00:00,Building_A,Transformer_A1,Transformer,480,480.3,119.87,225,17.66
2026-05-30 05:00:00,Building_A,Transformer_A1,Transformer,480,479.84,161.93,225,19.38
2026-05-30 06:00:00,Building_A,Transformer_A1,Transformer,480,479.22,155.78,225,22.43
2026-05-30 07:00:00,Building_A,Transformer_A1,Transformer,480,479.65,210.4,225,24.47
2026-05-30 08:00:00,Building_A,Transformer_A1,Transformer,480,479.41,206.67,225,24.09
2026-05-30 09:00:00,Building_A,Transformer_A1,Transformer,480,480.03,264.78,225,22.65
2026-05-30 10:00:00,Building_A,Transformer_A1,Transformer,480,481.17,274.36,225,23.28
2026-05-30 11:00:00,Building_A,Transformer_A1,Transformer,480,480.02,263.91,225,26.61
2026-05-30 12:00:00,Building_A,Transformer_A1,Transformer,480,479.3,314.47,225,27.6
2026-05-30 13:00:00,Building_A,Transformer_A1,Transformer,480,480.87,317.05,225,28.56
2026-05-30 14:00:00,Building_A,Transformer_A1,Transformer,480,479.29,312.58,225,28.97
2026-05-30 15:00:00,Building_A,Transformer_A1,Transformer,480,480.89,332.33,225,29.04
2026-05-30 16:00:00,Building_A,Transformer_A1,Transformer,480,479.95,338.4,225,28.11
2026-05-30 17:00:00,Building_A,Transformer_A1,Transformer,480,479.11,340.43,225,27.26
2026-05-30 18:00:00,Building_A,Transformer_A1,Transformer,480,480.95,258.8,225,26.1
2026-05-30 19:00:00,Building_A,Transformer_A1,Transformer,480,480.43,255.69,225,25.89
2026-05-30 20:00:00,Building_A,Transformer_A1,Transformer,480,478.89,252.15,225,24.94
2026-05-30 21:00:00,Building_A,Transformer_A1,Transformer,480,479.58,187.26,225,23.98
2026-05-30 22:00:00,Building_A,Transformer_A1,Transformer,480,479.49,186.95,225,20.61
2026-05-30 23:00:00,Building_A,Transformer_A1,Transformer,480,480.88,179.89,225,22.36
2026-05-31 00:00:00,Building_A,Transformer_A1,Transformer,480,480.83,125.26,225,17.93
2026-05-31 01:00:00,Building_A,Transformer_A1,Transformer,480,479.48,124.73,225,19.48
2026-05-31 02:00:00,Building_A,Transformer_A1,Transformer,480,479.56,125.74,225,19.87
2026-05-31 03:00:00,Building_A,Transformer_A1,Transformer,480,479.68,131.07,225,20.46
2026-05-31 04:00:00,Building_A,Transformer_A1,Transformer,480,479.31,129.42,225,18.29
2026-05-31 05:00:00,Building_A,Transformer_A1,Transformer,480,479.14,164.42,225,19.04
2026-05-31 06:00:00,Building_A,Transformer_A1,Transformer,480,479.57,165.0,225,24.33
2026-05-31 07:00:00,Building_A,Transformer_A1,Transformer,480,479.23,224.91,225,22.68
2026-05-31 08:00:00,Building_A,Transformer_A1,Transformer,480,479.64,210.17,225,21.57
2026-05-31 09:00:00,Building_A,Transformer_A1,Transformer,480,480.19,256.28,225,23.98
2026-05-31 10:00:00,Building_A,Transformer_A1,Transformer,480,480.95,270.35,225,23.82
2026-05-31 11:00:00,Building_A,Transformer_A1,Transformer,480,481.16,255.57,225,27.26
2026-05-31 12:00:00,Building_A,Transformer_A1,Transformer,480,480.49,311.71,225,27.92
2026-05-31 13:00:00,Building_A,Transformer_A1,Transformer,480,479.23,305.96,225,27.85
2026-05-31 14:00:00,Building_A,Transformer_A1,Transformer,480,479.89,294.91,225,28.88
2026-05-31 15:00:00,Building_A,Transformer_A1,Transformer,480,480.99,323.41,225,27.77
2026-05-31 16:00:00,Building_A,Transformer_A1,Transformer,480,480.91,337.1,225,27.45
2026-05-31 17:00:00,Building_A,Transformer_A1,Transformer,480,480.41,332.24,225,26.71
2026-05-31 18:00:00,Building_A,Transformer_A1,Transformer,480,480.33,244.48,225,23.8
2026-05-31 19:00:00,Building_A,Transformer_A1,Transformer,480,480.7,243.87,225,23.99
2026-05-31 20:00:00,Building_A,Transformer_A1,Transformer,480,480.49,258.8,225,24.6
2026-05-31 21:00:00,Building_A,Transformer_A1,Transformer,480,479.66,171.67,225,24.47
2026-05-31 22:00:00,Building_A,Transformer_A1,Transformer,480,479.2,185.14,225,22.75
2026-05-31 23:00:00,Building_A,Transformer_A1,Transformer,480,479.3,181.18,225,20.8
2026-06-01 00:00:00,Building_A,Transformer_A1,Transformer,480,479.77,151.81,225,18.41
2026-06-01 01:00:00,Building_A,Transformer_A1,Transformer,480,480.04,160.36,225,20.2
2026-06-01 02:00:00,Building_A,Transformer_A1,Transformer,480,480.79,156.69,225,20.38
2026-06-01 03:00:00,Building_A,Transformer_A1,Transformer,480,480.5,160.41,225,18.81
2026-06-01 04:00:00,Building_A,Transformer_A1,Transformer,480,479.45,160.95,225,17.94
2026-06-01 05:00:00,Building_A,Transformer_A1,Transformer,480,480.29,206.14,225,19.3
2026-06-01 06:00:00,Building_A,Transformer_A1,Transformer,480,479.18,205.64,225,23.48
2026-06-01 07:00:00,Building_A,Transformer_A1,Transformer,480,479.78,270.85,225,22.23
2026-06-01 08:00:00,Building_A,Transformer_A1,Transformer,480,480.93,277.34,225,22.24
2026-06-01 09:00:00,Building_A,Transformer_A1,Transformer,480,479.36,323.99,225,24.2
2026-06-01 10:00:00,Building_A,Transformer_A1,Transformer,480,480.68,342.08,225,21.88
2026-06-01 11:00:00,Building_A,Transformer_A1,Transformer,480,481.14,330.99,225,27.01
2026-06-01 12:00:00,Building_A,Transformer_A1,Transformer,480,476.9,390.04,225,26.94
2026-06-01 13:00:00,Building_A,Transformer_A1,Transformer,480,475.91,398.85,225,26.76
2026-06-01 14:00:00,Building_A,Transformer_A1,Transformer,480,476.87,379.92,225,27.36
2026-06-01 15:00:00,Building_A,Transformer_A1,Transformer,480,478.33,422.34,225,28.86
2026-06-01 16:00:00,Building_A,Transformer_A1,Transformer,480,477.25,421.82,225,29.02
2026-06-01 17:00:00,Building_A,Transformer_A1,Transformer,480,476.45,422.16,225,28.11
2026-06-01 18:00:00,Building_A,Transformer_A1,Transformer,480,479.69,321.85,225,25.02
2026-06-01 19:00:00,Building_A,Transformer_A1,Transformer,480,480.2,309.15,225,25.35
2026-06-01 20:00:00,Building_A,Transformer_A1,Transformer,480,478.96,307.07,225,24.54
2026-06-01 21:00:00,Building_A,Transformer_A1,Transformer,480,480.01,214.45,225,25.96
2026-06-01 22:00:00,Building_A,Transformer_A1,Transformer,480,480.88,224.05,225,22.85
2026-06-01 23:00:00,Building_A,Transformer_A1,Transformer,480,480.27,226.94,225,23.04
2026-06-02 00:00:00,Building_A,Transformer_A1,Transformer,480,478.98,139.54,225,18.58
2026-06-02 01:00:00,Building_A,Transformer_A1,Transformer,480,479.09,147.42,225,17.74
2026-06-02 02:00:00,Building_A,Transformer_A1,Transformer,480,479.73,136.55,225,20.35
2026-06-02 03:00:00,Building_A,Transformer_A1,Transformer,480,479.99,150.27,225,18.74
2026-06-02 04:00:00,Building_A,Transformer_A1,Transformer,480,480.27,160.61,225,18.12
2026-06-02 05:00:00,Building_A,Transformer_A1,Transformer,480,479.19,195.82,225,18.53
2026-06-02 06:00:00,Building_A,Transformer_A1,Transformer,480,479.33,188.24,225,22.66
2026-06-02 07:00:00,Building_A,Transformer_A1,Transformer,480,479.46,265.67,225,23.57
2026-06-02 08:00:00,Building_A,Transformer_A1,Transformer,480,479.95,258.01,225,21.6
2026-06-02 09:00:00,Building_A,Transformer_A1,Transformer,480,479.24,343.5,225,23.75
2026-06-02 10:00:00,Building_A,Transformer_A1,Transformer,480,480.98,345.94,225,22.81
2026-06-02 11:00:00,Building_A,Transformer_A1,Transformer,480,480.25,348.36,225,27.86
2026-06-02 12:00:00,Building_A,Transformer_A1,Transformer,480,477.14,386.01,225,28.96
2026-06-02 13:00:00,Building_A,Transformer_A1,Transformer,480,474.6,387.96,225,28.09
2026-06-02 14:00:00,Building_A,Transformer_A1,Transformer,480,474.67,382.13,225,27.03
2026-06-02 15:00:00,Building_A,Transformer_A1,Transformer,480,475.98,416.02,225,27.49
2026-06-02 16:00:00,Building_A,Transformer_A1,Transformer,480,476.09,405.1,225,28.46
2026-06-02 17:00:00,Building_A,Transformer_A1,Transformer,480,477.5,428.07,225,28.35
2026-06-02 18:00:00,Building_A,Transformer_A1,Transformer,480,480.77,326.91,225,26.25
2026-06-02 19:00:00,Building_A,Transformer_A1,Transformer,480,480.11,324.35,225,26.22
2026-06-02 20:00:00,Building_A,Transformer_A1,Transformer,480,480.98,309.41,225,25.57
2026-06-02 21:00:00,Building_A,Transformer_A1,Transformer,480,479.63,236.17,225,24.69
2026-06-02 22:00:00,Building_A,Transformer_A1,Transformer,480,480.67,223.74,225,23.13
2026-06-02 23:00:00,Building_A,Transformer_A1,Transformer,480,479.42,222.3,225,21.66
2026-06-03 00:00:00,Building_A,Transformer_A1,Transformer,480,480.04,143.17,225,18.44
2026-06-03 01:00:00,Building_A,Transformer_A1,Transformer,480,479.23,154.66,225,20.04
2026-06-03 02:00:00,Building_A,Transformer_A1,Transformer,480,480.63,138.93,225,18.91
2026-06-03 03:00:00,Building_A,Transformer_A1,Transformer,480,480.93,136.34,225,19.18
2026-06-03 04:00:00,Building_A,Transformer_A1,Transformer,480,479.86,162.3,225,18.4
2026-06-03 05:00:00,Building_A,Transformer_A1,Transformer,480,479.98,193.99,225,17.52
2026-06-03 06:00:00,Building_A,Transformer_A1,Transformer,480,478.99,198.83,225,22.19
2026-06-03 07:00:00,Building_A,Transformer_A1,Transformer,480,481.07,274.04,225,23.72
2026-06-03 08:00:00,Building_A,Transformer_A1,Transformer,480,480.83,268.72,225,23.58
2026-06-03 09:00:00,Building_A,Transformer_A1,Transformer,480,479.39,347.11,225,23.84
2026-06-03 10:00:00,Building_A,Transformer_A1,Transformer,480,479.3,330.19,225,23.41
2026-06-03 11:00:00,Building_A,Transformer_A1,Transformer,480,479.95,333.75,225,29.33
2026-06-03 12:00:00,Building_A,Transformer_A1,Transformer,480,477.64,389.91,225,27.19
2026-06-03 13:00:00,Building_A,Transformer_A1,Transformer,480,476.84,388.58,225,27.05
2026-06-03 14:00:00,Building_A,Transformer_A1,Transformer,480,476.54,384.4,225,27.17
2026-06-03 15:00:00,Building_A,Transformer_A1,Transformer,480,477.73,412.01,225,27.41
2026-06-03 16:00:00,Building_A,Transformer_A1,Transformer,480,478.44,426.43,225,29.2
2026-06-03 17:00:00,Building_A,Transformer_A1,Transformer,480,475.23,426.89,225,29.23
2026-06-03 18:00:00,Building_A,Transformer_A1,Transformer,480,479.45,306.31,225,26.43
2026-06-03 19:00:00,Building_A,Transformer_A1,Transformer,480,479.86,326.12,225,24.12
2026-06-03 20:00:00,Building_A,Transformer_A1,Transformer,480,480.29,306.17,225,23.68
2026-06-03 21:00:00,Building_A,Transformer_A1,Transformer,480,478.86,235.2,225,23.61
2026-06-03 22:00:00,Building_A,Transformer_A1,Transformer,480,479.78,223.47,225,23.16
2026-06-03 23:00:00,Building_A,Transformer_A1,Transformer,480,479.81,228.51,225,23.13
2026-06-04 00:00:00,Building_A,Transformer_A1,Transformer,480,480.2,142.78,225,19.35
2026-06-04 01:00:00,Building_A,Transformer_A1,Transformer,480,479.26,162.1,225,19.1
2026-06-04 02:00:00,Building_A,Transformer_A1,Transformer,480,479.05,149.48,225,19.94
2026-06-04 03:00:00,Building_A,Transformer_A1,Transformer,480,479.23,152.24,225,18.16
2026-06-04 04:00:00,Building_A,Transformer_A1,Transformer,480,480.7,156.25,225,18.12
2026-06-04 05:00:00,Building_A,Transformer_A1,Transformer,480,478.86,205.1,225,18.46
2026-06-04 06:00:00,Building_A,Transformer_A1,Transformer,480,479.67,197.95,225,21.61
2026-06-04 07:00:00,Building_A,Transformer_A1,Transformer,480,480.92,278.95,225,22.15
2026-06-04 08:00:00,Building_A,Transformer_A1,Transformer,480,480.45,270.75,225,22.35
2026-06-04 09:00:00,Building_A,Transformer_A1,Transformer,480,480.19,348.85,225,22.38
2026-06-04 10:00:00,Building_A,Transformer_A1,Transformer,480,480.13,326.29,225,23.67
2026-06-04 11:00:00,Building_A,Transformer_A1,Transformer,480,480.9,328.99,225,27.71
2026-06-04 12:00:00,Building_A,Transformer_A1,Transformer,480,475.36,396.36,225,26.91
2026-06-04 13:00:00,Building_A,Transformer_A1,Transformer,480,481.03,373.51,225,28.38
2026-06-04 14:00:00,Building_A,Transformer_A1,Transformer,480,476.34,381.31,225,29.42
2026-06-04 15:00:00,Building_A,Transformer_A1,Transformer,480,475.21,422.33,225,28.84
2026-06-04 16:00:00,Building_A,Transformer_A1,Transformer,480,475.14,423.03,225,27.16
2026-06-04 17:00:00,Building_A,Transformer_A1,Transformer,480,477.45,415.93,225,29.03
2026-06-04 18:00:00,Building_A,Transformer_A1,Transformer,480,479.87,330.15,225,23.55
2026-06-04 19:00:00,Building_A,Transformer_A1,Transformer,480,478.84,309.3,225,23.71
2026-06-04 20:00:00,Building_A,Transformer_A1,Transformer,480,480.82,311.34,225,25.59
2026-06-04 21:00:00,Building_A,Transformer_A1,Transformer,480,479.66,214.55,225,25.86
2026-06-04 22:00:00,Building_A,Transformer_A1,Transformer,480,480.72,234.42,225,22.27
2026-06-04 23:00:00,Building_A,Transformer_A1,Transformer,480,479.24,213.16,225,22.65
2026-06-05 00:00:00,Building_A,Transformer_A1,Transformer,480,478.84,148.44,225,17.95
2026-06-05 01:00:00,Building_A,Transformer_A1,Transformer,480,480.2,163.33,225,18.35
2026-06-05 02:00:00,Building_A,Transformer_A1,Transformer,480,478.96,162.24,225,17.89
2026-06-05 03:00:00,Building_A,Transformer_A1,Transformer,480,478.97,138.98,225,19.66
2026-06-05 04:00:00,Building_A,Transformer_A1,Transformer,480,479.62,153.24,225,17.67
2026-06-05 05:00:00,Building_A,Transformer_A1,Transformer,480,480.79,184.24,225,18.48
2026-06-05 06:00:00,Building_A,Transformer_A1,Transformer,480,480.91,203.62,225,23.81
2026-06-05 07:00:00,Building_A,Transformer_A1,Transformer,480,479.59,268.11,225,22.59
2026-06-05 08:00:00,Building_A,Transformer_A1,Transformer,480,480.87,269.52,225,22.53
2026-06-05 09:00:00,Building_A,Transformer_A1,Transformer,480,480.05,331.31,225,22.39
2026-06-05 10:00:00,Building_A,Transformer_A1,Transformer,480,480.67,345.38,225,23.55
2026-06-05 11:00:00,Building_A,Transformer_A1,Transformer,480,479.93,344.41,225,27.65
2026-06-05 12:00:00,Building_A,Transformer_A1,Transformer,480,475.33,380.67,225,27.93
2026-06-05 13:00:00,Building_A,Transformer_A1,Transformer,480,475.2,393.23,225,28.93
2026-06-05 14:00:00,Building_A,Transformer_A1,Transformer,480,474.79,391.42,225,28.95
2026-06-05 15:00:00,Building_A,Transformer_A1,Transformer,480,476.83,416.83,225,29.18
2026-06-05 16:00:00,Building_A,Transformer_A1,Transformer,480,474.51,423.16,225,27.6
2026-06-05 17:00:00,Building_A,Transformer_A1,Transformer,480,476.34,414.91,225,28.05
2026-06-05 18:00:00,Building_A,Transformer_A1,Transformer,480,480.89,313.79,225,25.94
2026-06-05 19:00:00,Building_A,Transformer_A1,Transformer,480,480.2,326.11,225,24.72
2026-06-05 20:00:00,Building_A,Transformer_A1,Transformer,480,480.44,309.97,225,25.77
2026-06-05 21:00:00,Building_A,Transformer_A1,Transformer,480,480.78,237.55,225,25.6
2026-06-05 22:00:00,Building_A,Transformer_A1,Transformer,480,480.38,237.27,225,22.13
2026-06-05 23:00:00,Building_A,Transformer_A1,Transformer,480,478.96,216.77,225,23.32
2026-06-06 00:00:00,Building_A,Transformer_A1,Transformer,480,480.45,107.5,225,18.22
2026-06-06 01:00:00,Building_A,Transformer_A1,Transformer,480,480.37,106.51,225,19.44
2026-06-06 02:00:00,Building_A,Transformer_A1,Transformer,480,480.72,300.86,225,18.36
2026-06-06 03:00:00,Building_A,Transformer_A1,Transformer,480,479.51,323.57,225,20.04
2026-06-06 04:00:00,Building_A,Transformer_A1,Transformer,480,478.82,275.16,225,20.22
2026-06-06 05:00:00,Building_A,Transformer_A1,Transformer,480,480.63,160.4,225,18.79
2026-06-06 06:00:00,Building_A,Transformer_A1,Transformer,480,479.29,170.62,225,22.27
2026-06-06 07:00:00,Building_A,Transformer_A1,Transformer,480,479.73,213.09,225,22.34
2026-06-06 08:00:00,Building_A,Transformer_A1,Transformer,480,479.84,206.24,225,24.32
2026-06-06 09:00:00,Building_A,Transformer_A1,Transformer,480,479.52,258.15,225,24.42
2026-06-06 10:00:00,Building_A,Transformer_A1,Transformer,480,479.22,272.57,225,23.46
2026-06-06 11:00:00,Building_A,Transformer_A1,Transformer,480,479.24,257.82,225,28.36
2026-06-06 12:00:00,Building_A,Transformer_A1,Transformer,480,481.09,299.22,225,27.45
2026-06-06 13:00:00,Building_A,Transformer_A1,Transformer,480,480.8,302.66,225,27.77
2026-06-06 14:00:00,Building_A,Transformer_A1,Transformer,480,480.66,293.89,225,29.4
2026-06-06 15:00:00,Building_A,Transformer_A1,Transformer,480,479.21,344.03,225,29.23
2026-06-06 16:00:00,Building_A,Transformer_A1,Transformer,480,480.7,337.27,225,26.51
2026-06-06 17:00:00,Building_A,Transformer_A1,Transformer,480,480.12,327.29,225,27.81
2026-06-06 18:00:00,Building_A,Transformer_A1,Transformer,480,479.35,268.32,225,26.14
2026-06-06 19:00:00,Building_A,Transformer_A1,Transformer,480,480.19,257.42,225,24.32
2026-06-06 20:00:00,Building_A,Transformer_A1,Transformer,480,479.11,247.59,225,25.43
2026-06-06 21:00:00,Building_A,Transformer_A1,Transformer,480,479.67,168.34,225,23.76
2026-06-06 22:00:00,Building_A,Transformer_A1,Transformer,480,479.99,173.92,225,21.01
2026-06-06 23:00:00,Building_A,Transformer_A1,Transformer,480,480.34,184.8,225,23.5
2026-06-07 00:00:00,Building_A,Transformer_A1,Transformer,480,480.11,114.27,225,20.41
2026-06-07 01:00:00,Building_A,Transformer_A1,Transformer,480,479.35,124.38,225,20.18
2026-06-07 02:00:00,Building_A,Transformer_A1,Transformer,480,479.71,118.12,225,18.37
2026-06-07 03:00:00,Building_A,Transformer_A1,Transformer,480,481.17,114.68,225,20.17
2026-06-07 04:00:00,Building_A,Transformer_A1,Transformer,480,480.14,120.49,225,18.8
2026-06-07 05:00:00,Building_A,Transformer_A1,Transformer,480,478.88,152.06,225,18.61
2026-06-07 06:00:00,Building_A,Transformer_A1,Transformer,480,479.18,159.1,225,21.84
2026-06-07 07:00:00,Building_A,Transformer_A1,Transformer,480,481.14,217.7,225,21.9
2026-06-07 08:00:00,Building_A,Transformer_A1,Transformer,480,479.21,216.36,225,24.3
2026-06-07 09:00:00,Building_A,Transformer_A1,Transformer,480,480.53,274.14,225,23.47
2026-06-07 10:00:00,Building_A,Transformer_A1,Transformer,480,480.07,264.89,225,23.81
2026-06-07 11:00:00,Building_A,Transformer_A1,Transformer,480,479.65,277.53,225,27.01
2026-06-07 12:00:00,Building_A,Transformer_A1,Transformer,480,481.17,299.43,225,29.08
2026-06-07 13:00:00,Building_A,Transformer_A1,Transformer,480,480.94,301.58,225,28.53
2026-06-07 14:00:00,Building_A,Transformer_A1,Transformer,480,480.73,295.95,225,26.98
2026-06-07 15:00:00,Building_A,Transformer_A1,Transformer,480,480.34,317.62,225,28.74
2026-06-07 16:00:00,Building_A,Transformer_A1,Transformer,480,480.43,325.04,225,28.9
2026-06-07 17:00:00,Building_A,Transformer_A1,Transformer,480,480.41,342.42,225,27.16
2026-06-07 18:00:00,Building_A,Transformer_A1,Transformer,480,480.56,262.6,225,25.45
2026-06-07 19:00:00,Building_A,Transformer_A1,Transformer,480,481.2,256.19,225,25.59
2026-06-07 20:00:00,Building_A,Transformer_A1,Transformer,480,480.6,268.65,225,24.01
2026-06-07 21:00:00,Building_A,Transformer_A1,Transformer,480,480.56,190.97,225,25.29
2026-06-07 22:00:00,Building_A,Transformer_A1,Transformer,480,481.15,188.12,225,20.91
2026-06-07 23:00:00,Building_A,Transformer_A1,Transformer,480,480.75,175.22,225,20.72
2026-06-08 00:00:00,Building_A,Transformer_A1,Transformer,480,480.55,158.57,225,20.37
2026-06-08 01:00:00,Building_A,Transformer_A1,Transformer,480,479.04,161.38,225,17.95
2026-06-08 02:00:00,Building_A,Transformer_A1,Transformer,480,480.57,141.86,225,18.14
2026-06-08 03:00:00,Building_A,Transformer_A1,Transformer,480,479.07,146.38,225,18.16
2026-06-08 04:00:00,Building_A,Transformer_A1,Transformer,480,479.83,157.29,225,19.04
2026-06-08 05:00:00,Building_A,Transformer_A1,Transformer,480,481.06,192.8,225,18.9
2026-06-08 06:00:00,Building_A,Transformer_A1,Transformer,480,479.58,202.78,225,22.18
2026-06-08 07:00:00,Building_A,Transformer_A1,Transformer,480,480.25,275.06,225,23.18
2026-06-08 08:00:00,Building_A,Transformer_A1,Transformer,480,478.92,282.65,225,24.37
2026-06-08 09:00:00,Building_A,Transformer_A1,Transformer,480,480.05,330.1,225,23.1
2026-06-08 10:00:00,Building_A,Transformer_A1,Transformer,480,479.89,345.18,225,24.07
2026-06-08 11:00:00,Building_A,Transformer_A1,Transformer,480,481.01,324.14,225,27.93
2026-06-08 12:00:00,Building_A,Transformer_A1,Transformer,480,477.05,392.46,225,27.26
2026-06-08 13:00:00,Building_A,Transformer_A1,Transformer,480,478.89,375.52,225,27.86
2026-06-08 14:00:00,Building_A,Transformer_A1,Transformer,480,476.87,393.51,225,27.92
2026-06-08 15:00:00,Building_A,Transformer_A1,Transformer,480,475.07,423.85,225,28.85
2026-06-08 16:00:00,Building_A,Transformer_A1,Transformer,480,477.08,423.3,225,27.21
2026-06-08 17:00:00,Building_A,Transformer_A1,Transformer,480,477.2,424.12,225,27.89
2026-06-08 18:00:00,Building_A,Transformer_A1,Transformer,480,479.09,312.57,225,26.28
2026-06-08 19:00:00,Building_A,Transformer_A1,Transformer,480,480.53,328.26,225,24.76
2026-06-08 20:00:00,Building_A,Transformer_A1,Transformer,480,481.04,308.25,225,24.42
2026-06-08 21:00:00,Building_A,Transformer_A1,Transformer,480,478.9,226.64,225,24.09
2026-06-08 22:00:00,Building_A,Transformer_A1,Transformer,480,479.15,218.45,225,21.24
2026-06-08 23:00:00,Building_A,Transformer_A1,Transformer,480,478.81,228.32,225,23.31
2026-06-09 00:00:00,Building_A,Transformer_A1,Transformer,480,479.8,139.68,225,18.06
2026-06-09 01:00:00,Building_A,Transformer_A1,Transformer,480,480.08,160.11,225,18.98
